,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d
,TIME,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos
,FRAME_NUMBERS,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC
,ORIGINAL,LAR,LAR,LAR,LAR,LAR,LAR,LFA,LFA,LFA,LSK,LSK,LSK,LTH,LTH,LTH,LTH,LTH,LTH,RAR,RAR,RAR,RAR,RAR,RAR,RFA,RFA,RFA,RSK,RSK,RSK,RTH,RTH,RTH,RTH,RTH,RTH
,,Elbow,Elbow,Elbow,Shoulder,Shoulder,Shoulder,Wrist,Wrist,Wrist,Ankle,Ankle,Ankle,Knee,Knee,Knee,Hip,Hip,Hip,Elbow,Elbow,Elbow,Shoulder,Shoulder,Shoulder,Wrist,Wrist,Wrist,Ankle,Ankle,Ankle,Knee,Knee,Knee,Hip,Hip,Hip
ITEM,X,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
175,2.15,1.158524,-0.022133,1.129118,1.103666,0.070468,1.484874,0.993022,-0.025115,0.914922,1.398109,0.156508,0.210829,1.048308,0.13163,0.498545,1.069431,0.164524,0.930311,1.179416,0.499822,1.103729,1.093293,0.432688,1.458449,1.074732,0.52399,0.863755,1.033235,0.278772,0.075291,1.011575,0.318952,0.513004,1.051158,0.321601,0.955192
176,2.158333,1.153157,-0.021882,1.130816,1.095186,0.071145,1.485967,0.99005,-0.025245,0.914617,1.377401,0.157239,0.209491,1.030621,0.132536,0.500876,1.060276,0.165415,0.932142,1.164942,0.502592,1.104449,1.083719,0.43328,1.459905,1.056714,0.525645,0.866002,1.033259,0.278687,0.075349,1.008391,0.319296,0.512916,1.042261,0.322348,0.955577
177,2.166667,1.147805,-0.02168,1.132485,1.086703,0.071808,1.486989,0.987126,-0.025404,0.91431,1.35615,0.157808,0.207378,1.013175,0.133487,0.503285,1.051396,0.166247,0.933884,1.150476,0.505232,1.105207,1.074252,0.433842,1.461358,1.03862,0.527243,0.868413,1.033281,0.278612,0.075407,1.00537,0.319584,0.512857,1.033351,0.323125,0.955924
178,2.175,1.142457,-0.021509,1.134106,1.078214,0.072459,1.487927,0.984232,-0.025589,0.91399,1.334371,0.158251,0.204553,0.996013,0.134494,0.505745,1.042738,0.166973,0.935526,1.136034,0.507735,1.105992,1.064876,0.434379,1.462791,1.020472,0.528781,0.870984,1.033303,0.278544,0.075468,1.0025,0.319819,0.512827,1.02439,0.323937,0.956232
179,2.183333,1.137102,-0.021354,1.135658,1.069718,0.073093,1.488767,0.981351,-0.025796,0.913641,1.312069,0.15861,0.201073,0.979174,0.135573,0.508236,1.034236,0.167547,0.937066,1.121631,0.5101,1.106793,1.055577,0.434892,1.464188,1.002287,0.530253,0.873707,1.033322,0.278473,0.075534,0.999761,0.32,0.512829,1.015361,0.324784,0.956493
180,2.191667,1.13173,-0.021202,1.137124,1.061215,0.073708,1.489496,0.97847,-0.02602,0.913249,1.28924,0.158933,0.196989,0.962693,0.136735,0.510735,1.025822,0.167945,0.938509,1.107278,0.512333,1.107597,1.04634,0.435381,1.465529,0.984086,0.531656,0.87657,1.03333,0.278396,0.075609,0.997134,0.320128,0.512863,1.00626,0.325661,0.956699
181,2.2,1.12633,-0.021045,1.138489,1.052704,0.0743,1.490107,0.975577,-0.026254,0.912798,1.265875,0.159272,0.192343,0.9466,0.13798,0.513215,1.017446,0.168175,0.939852,1.092986,0.514446,1.108391,1.037153,0.435845,1.466797,0.965888,0.532987,0.879559,1.033316,0.278311,0.075695,0.994598,0.320205,0.512928,0.997108,0.326561,0.95684
182,2.208333,1.120893,-0.020877,1.13974,1.044184,0.074866,1.49059,0.972661,-0.026494,0.912272,1.241964,0.159672,0.187179,0.93092,0.139298,0.515643,1.009078,0.168272,0.941086,1.07876,0.516455,1.109162,1.028005,0.436282,1.467975,0.947716,0.534241,0.882658,1.033268,0.278216,0.075791,0.992126,0.320239,0.513017,0.987941,0.327467,0.956903
183,2.216667,1.115413,-0.020694,1.140867,1.035653,0.075401,1.49094,0.969716,-0.026735,0.91166,1.217502,0.160175,0.181544,0.915666,0.140674,0.517987,1.000699,0.168276,0.942201,1.064608,0.518379,1.109899,1.018889,0.436691,1.469046,0.929593,0.535413,0.885848,1.033183,0.278113,0.075897,0.989684,0.320244,0.513117,0.978814,0.328353,0.956874
184,2.225,1.109884,-0.020489,1.14186,1.027114,0.0759,1.491152,0.966733,-0.026974,0.910952,1.192495,0.160808,0.175501,0.900838,0.142093,0.520221,0.99229,0.168223,0.943191,1.050534,0.520231,1.110589,1.009799,0.437069,1.469998,0.911546,0.5365,0.88911,1.033063,0.278,0.076011,0.987235,0.320238,0.51321,0.969783,0.329186,0.956741
185,2.233333,1.104302,-0.020257,1.142713,1.018565,0.076361,1.491226,0.963705,-0.027207,0.910141,1.166965,0.161584,0.169122,0.886424,0.143544,0.522323,0.983838,0.168142,0.944052,1.036541,0.522021,1.111224,1.000731,0.437414,1.47082,0.893598,0.537499,0.892428,1.03292,0.27788,0.076129,0.984745,0.320237,0.513277,0.960896,0.329935,0.956495
186,2.241667,1.098664,-0.01999,1.143424,1.010008,0.076779,1.491163,0.960624,-0.027433,0.909223,1.140936,0.1625,0.162484,0.872403,0.145018,0.524277,0.975335,0.168061,0.944782,1.022631,0.52375,1.111798,0.991684,0.437723,1.471509,0.875772,0.53841,0.895785,1.032765,0.277755,0.076247,0.982194,0.320248,0.513306,0.95218,0.330575,0.956134
187,2.25,1.092963,-0.019685,1.14399,1.001439,0.077152,1.490966,0.957481,-0.027649,0.908199,1.114429,0.163536,0.155664,0.858755,0.146509,0.526072,0.96678,0.168006,0.945379,1.008806,0.52542,1.112309,0.982658,0.437993,1.472063,0.858085,0.539236,0.89917,1.032602,0.277627,0.076362,0.979569,0.320268,0.513286,0.943642,0.33109,0.955662
188,2.258333,1.087195,-0.019338,1.144413,0.992855,0.077477,1.490641,0.954267,-0.027852,0.907069,1.087459,0.164656,0.148728,0.84546,0.148015,0.527697,0.958182,0.168002,0.945841,0.995072,0.527031,1.112756,0.973656,0.438221,1.472484,0.840556,0.539978,0.902573,1.032436,0.277495,0.07647,0.976867,0.320291,0.513212,0.93527,0.331476,0.955082
189,2.266667,1.081354,-0.018944,1.144694,0.98425,0.07775,1.490191,0.950972,-0.028037,0.90584,1.060027,0.165811,0.141743,0.83251,0.149539,0.529147,0.949557,0.168063,0.946168,0.981435,0.528579,1.113137,0.964678,0.438408,1.472774,0.823202,0.540642,0.905988,1.032266,0.277358,0.076572,0.974091,0.320307,0.513086,0.927041,0.331741,0.954403
190,2.275,1.075434,-0.018499,1.144838,0.975615,0.077974,1.489622,0.947587,-0.028199,0.904516,1.032136,0.166951,0.134776,0.819903,0.151088,0.530413,0.940921,0.168193,0.94636,0.967904,0.53006,1.113454,0.955726,0.438553,1.472938,0.806038,0.541231,0.909406,1.032089,0.277216,0.076667,0.971246,0.320311,0.512911,0.91892,0.3319,0.953629
191,2.283333,1.06943,-0.017996,1.144848,0.966942,0.078148,1.48894,0.944101,-0.028334,0.903106,1.003794,0.168036,0.127902,0.807653,0.152662,0.531485,0.932293,0.168394,0.946415,0.954487,0.531464,1.113706,0.9468,0.438654,1.47298,0.789078,0.541748,0.912823,1.031898,0.277069,0.076757,0.96834,0.320297,0.512692,0.910868,0.331972,0.952766
192,2.291667,1.063335,-0.017435,1.144729,0.958221,0.078274,1.488149,0.940506,-0.028439,0.901616,0.975023,0.169035,0.121207,0.795774,0.154257,0.532348,0.923687,0.168665,0.94633,0.941192,0.53278,1.113893,0.937898,0.438712,1.472906,0.772335,0.542195,0.916231,1.031691,0.276915,0.076844,0.96538,0.320271,0.512435,0.902847,0.331975,0.951818
193,2.3,1.057145,-0.016815,1.144485,0.949446,0.078352,1.487255,0.936792,-0.028513,0.900053,0.945862,0.16994,0.114787,0.784279,0.155858,0.532989,0.91511,0.169006,0.946099,0.928026,0.534,1.114013,0.929017,0.438724,1.472721,0.755819,0.542572,0.919623,1.031468,0.276754,0.076937,0.962369,0.32024,0.512147,0.894829,0.331922,0.950788
194,2.308333,1.050852,-0.016144,1.144123,0.940615,0.078383,1.486262,0.932953,-0.028553,0.898422,0.916363,0.170755,0.108739,0.773176,0.157444,0.533393,0.906556,0.16941,0.945724,0.914995,0.535117,1.114064,0.920151,0.438692,1.472429,0.739543,0.542878,0.92299,1.031232,0.276582,0.077046,0.959303,0.320214,0.511833,0.886787,0.331828,0.949681
195,2.316667,1.044455,-0.015429,1.14365,0.931723,0.078368,1.485177,0.928985,-0.028555,0.896727,0.886588,0.171499,0.103161,0.762471,0.158989,0.533552,0.898015,0.16986,0.945206,0.902102,0.536129,1.114044,0.911293,0.438616,1.472034,0.723516,0.543109,0.926321,1.030988,0.276396,0.077181,0.956173,0.320198,0.511504,0.878708,0.331722,0.948506
196,2.325,1.037947,-0.014682,1.143072,0.922771,0.078305,1.484004,0.924885,-0.028517,0.894974,0.856609,0.172194,0.098146,0.752167,0.16047,0.533459,0.889478,0.170323,0.944554,0.88935,0.537031,1.113949,0.902434,0.438496,1.471538,0.707748,0.543264,0.929604,1.030737,0.276195,0.077353,0.952961,0.320195,0.511169,0.870581,0.331631,0.947273
197,2.333333,1.031324,-0.01391,1.142392,0.913758,0.078194,1.482747,0.920641,-0.028436,0.893166,0.826506,0.172866,0.093771,0.742265,0.161864,0.533114,0.880932,0.170759,0.943775,0.876741,0.537823,1.113779,0.893564,0.438333,1.470947,0.692246,0.543339,0.932825,1.030481,0.275979,0.077566,0.949641,0.320205,0.510833,0.862403,0.331579,0.945993
198,2.341667,1.024578,-0.013121,1.141613,0.904687,0.078033,1.481413,0.916235,-0.028312,0.891311,0.796367,0.17354,0.090103,0.732758,0.163151,0.532519,0.872366,0.171125,0.94288,0.864275,0.538505,1.11353,0.884673,0.438129,1.470264,0.677018,0.543332,0.935968,1.030217,0.275755,0.077828,0.94618,0.320225,0.510499,0.854165,0.331575,0.944675
199,2.35,1.017701,-0.012323,1.140738,0.895559,0.077821,1.480005,0.91164,-0.02815,0.889416,0.766292,0.174255,0.087197,0.723632,0.164313,0.531678,0.863769,0.171387,0.941875,0.851954,0.539077,1.113202,0.875753,0.437884,1.469494,0.662072,0.543243,0.939017,1.029938,0.27553,0.07814,0.942537,0.320249,0.510167,0.845847,0.331619,0.943325
200,2.358333,1.010687,-0.011525,1.139766,0.886379,0.077556,1.478526,0.906836,-0.027951,0.887485,0.736391,0.17505,0.085094,0.714867,0.165333,0.530598,0.855133,0.171521,0.940765,0.839779,0.53954,1.112792,0.866793,0.437599,1.468641,0.647417,0.543071,0.941954,1.02964,0.27531,0.078507,0.938668,0.320266,0.509835,0.837428,0.331709,0.94195
201,2.366667,1.003534,-0.01074,1.1387,0.877155,0.077238,1.476983,0.90181,-0.027718,0.885522,0.706792,0.175956,0.083814,0.706436,0.166198,0.529289,0.846452,0.171517,0.939554,0.827752,0.539894,1.1123,0.857786,0.437271,1.46771,0.63306,0.542819,0.944764,1.029319,0.275095,0.078936,0.934538,0.320266,0.509501,0.828893,0.331844,0.940557
202,2.375,0.99624,-0.00998,1.137545,0.867893,0.076865,1.475379,0.896557,-0.027454,0.883532,0.677634,0.176981,0.08335,0.698304,0.166903,0.527767,0.837716,0.171374,0.938248,0.815877,0.540139,1.111727,0.848726,0.4369,1.46671,0.61901,0.542489,0.947429,1.028976,0.274887,0.079437,0.930115,0.32024,0.509165,0.820232,0.332025,0.939155
203,2.383333,0.988806,-0.009257,1.136306,0.8586,0.076436,1.473723,0.891071,-0.027162,0.881519,0.649063,0.178102,0.083666,0.690427,0.167453,0.526056,0.828916,0.171104,0.936857,0.804159,0.540274,1.111076,0.839604,0.436482,1.465647,0.605275,0.542087,0.949934,1.028606,0.274694,0.080018,0.92538,0.320185,0.508827,0.811439,0.332254,0.937751
204,2.391667,0.981232,-0.008582,1.134992,0.84928,0.075953,1.472022,0.885348,-0.026845,0.879491,0.621226,0.179278,0.084694,0.682748,0.167859,0.524186,0.82004,0.170726,0.935395,0.792602,0.5403,1.110351,0.830415,0.436015,1.464533,0.591861,0.541618,0.952261,1.028204,0.27453,0.080685,0.920328,0.320101,0.50849,0.802518,0.332532,0.936358
205,2.4,0.973522,-0.007964,1.133613,0.839935,0.075417,1.470286,0.879388,-0.026506,0.877455,0.594266,0.180471,0.086349,0.675202,0.168143,0.522198,0.811067,0.170262,0.933885,0.781215,0.540219,1.109559,0.821156,0.435499,1.463379,0.578774,0.541087,0.954397,1.02776,0.274411,0.081449,0.914961,0.319995,0.508159,0.793487,0.33286,0.934988
206,2.408333,0.965674,-0.007411,1.132178,0.830567,0.074829,1.468526,0.873184,-0.026148,0.875419,0.568319,0.181664,0.088527,0.667712,0.168331,0.520139,0.801978,0.169739,0.932353,0.770002,0.540031,1.108708,0.811824,0.434932,1.462198,0.56602,0.540498,0.956325,1.027266,0.274352,0.082318,0.909293,0.319887,0.507837,0.784375,0.333229,0.933656
207,2.416667,0.957688,-0.006925,1.130701,0.821172,0.074191,1.466752,0.866727,-0.025777,0.873395,0.543513,0.182858,0.091116,0.660194,0.168452,0.518057,0.792758,0.169186,0.930824,0.758967,0.539736,1.107805,0.802419,0.434318,1.461004,0.553603,0.539855,0.958032,1.026716,0.274364,0.083306,0.903334,0.319797,0.507523,0.775213,0.333615,0.932374
208,2.425,0.949563,-0.006505,1.129192,0.811748,0.073506,1.464978,0.860005,-0.025395,0.871396,0.519967,0.184065,0.093984,0.652567,0.168532,0.516005,0.783409,0.168634,0.929321,0.748114,0.539332,1.106864,0.792944,0.433658,1.459813,0.541523,0.53916,0.959507,1.026111,0.274464,0.084418,0.897083,0.319741,0.507213,0.766024,0.333987,0.931152
209,2.433333,0.941297,-0.006147,1.127667,0.802288,0.072773,1.463219,0.853009,-0.025007,0.869438,0.49779,0.185301,0.096988,0.64475,0.168599,0.514029,0.773939,0.168111,0.927864,0.737445,0.538819,1.105894,0.783401,0.432954,1.458641,0.529784,0.538412,0.96074,1.025448,0.274668,0.085662,0.890535,0.319729,0.506898,0.756816,0.334314,0.929995
210,2.441667,0.932889,-0.005846,1.126139,0.792789,0.071995,1.461489,0.84573,-0.024613,0.867533,0.477077,0.186572,0.099967,0.636677,0.168681,0.512174,0.764367,0.167634,0.926473,0.726962,0.538198,1.104907,0.773792,0.432211,1.457502,0.518386,0.537611,0.961723,1.024726,0.274989,0.087041,0.883678,0.31976,0.506571,0.74759,0.33457,0.928904
211,2.45,0.924335,-0.005597,1.124624,0.783245,0.07117,1.459806,0.838156,-0.024215,0.865694,0.457905,0.187871,0.102753,0.628296,0.168803,0.510476,0.754712,0.167216,0.925164,0.716667,0.537468,1.103914,0.76412,0.431428,1.456411,0.50733,0.536756,0.962449,1.023939,0.275428,0.088565,0.876502,0.319836,0.506219,0.738346,0.33473,0.927877
212,2.458333,0.91563,-0.005396,1.123135,0.773653,0.070302,1.458186,0.830277,-0.023816,0.863934,0.440328,0.18918,0.105177,0.61957,0.168986,0.508963,0.744989,0.16686,0.923951,0.706562,0.53663,1.102926,0.754388,0.430606,1.455378,0.496617,0.535847,0.962913,1.023078,0.275979,0.090244,0.868996,0.319959,0.505831,0.729079,0.334772,0.926911
213,2.466667,0.90677,-0.00524,1.121687,0.764007,0.069389,1.456643,0.822084,-0.023422,0.862266,0.424378,0.190475,0.107082,0.610475,0.169244,0.507651,0.735201,0.166566,0.922845,0.696651,0.535685,1.101955,0.744598,0.429744,1.454414,0.486245,0.534888,0.96311,1.022129,0.276622,0.092092,0.861152,0.320124,0.505399,0.719781,0.334688,0.926002
214,2.475,0.897752,-0.005121,1.120291,0.754305,0.068434,1.455193,0.813577,-0.023043,0.860701,0.410074,0.191734,0.108327,0.600993,0.169589,0.506548,0.725338,0.166327,0.921852,0.686934,0.534635,1.101009,0.734753,0.428837,1.453528,0.476214,0.533882,0.963041,1.021071,0.277329,0.094126,0.852957,0.320321,0.504922,0.710432,0.334486,0.925149
215,2.483333,0.888577,-0.005033,1.11896,0.744543,0.067435,1.453846,0.804761,-0.022689,0.859247,0.397412,0.19293,0.108805,0.59111,0.17003,0.505651,0.715373,0.166129,0.920975,0.677411,0.533487,1.100098,0.724858,0.427881,1.452726,0.46652,0.532832,0.962707,1.019878,0.278064,0.096364,0.844402,0.320532,0.5044,0.701014,0.334182,0.92435
216,2.491667,0.879248,-0.004972,1.117701,0.734718,0.066391,1.452612,0.795644,-0.022366,0.857911,0.386367,0.194035,0.108449,0.58082,0.170572,0.504953,0.705268,0.165954,0.920214,0.668084,0.532246,1.099231,0.71492,0.426874,1.452011,0.457162,0.531745,0.962111,1.018528,0.278789,0.098821,0.835474,0.320742,0.503835,0.691507,0.333795,0.923606
217,2.5,0.869764,-0.004941,1.11652,0.724829,0.065301,1.451493,0.786238,-0.022078,0.856693,0.376891,0.195028,0.107241,0.570124,0.171214,0.504443,0.694986,0.165776,0.919569,0.658951,0.530916,1.098416,0.704948,0.425812,1.451386,0.448136,0.530626,0.961258,1.017001,0.279474,0.10151,0.826163,0.320938,0.503227,0.68189,0.33334,0.922912
218,2.508333,0.860128,-0.004947,1.115416,0.714875,0.064165,1.450486,0.776553,-0.021825,0.855592,0.368907,0.195903,0.105221,0.559039,0.171945,0.504104,0.6845,0.165572,0.919036,0.650007,0.5295,1.097656,0.694956,0.424693,1.450849,0.439435,0.529485,0.960154,1.015282,0.280108,0.104437,0.816458,0.321112,0.502574,0.672144,0.332831,0.922265
219,2.516667,0.850336,-0.005005,1.114387,0.704853,0.062979,1.449589,0.766598,-0.021604,0.8546,0.362308,0.196678,0.102488,0.547601,0.172744,0.503917,0.67379,0.165322,0.918611,0.641246,0.527998,1.09695,0.684957,0.423515,1.450394,0.431052,0.528331,0.958803,1.01336,0.280699,0.107599,0.806349,0.321264,0.501873,0.662253,0.332272,0.921658
220,2.525,0.840382,-0.005128,1.113425,0.694761,0.061739,1.448791,0.756377,-0.021416,0.853709,0.356934,0.197387,0.0992,0.535868,0.173575,0.503859,0.662848,0.165011,0.91829,0.632663,0.526411,1.096295,0.674967,0.422277,1.450013,0.422978,0.527176,0.957214,1.011217,0.281276,0.110991,0.795829,0.321402,0.501115,0.652201,0.331659,0.92108
221,2.533333,0.830256,-0.005332,1.11252,0.684596,0.060438,1.448085,0.745892,-0.02126,0.852907,0.352564,0.198069,0.095559,0.523922,0.174391,0.50391,0.651669,0.16463,0.918078,0.624252,0.524746,1.095686,0.665001,0.420982,1.449696,0.415204,0.526031,0.955396,1.008823,0.28187,0.114604,0.784887,0.321545,0.500292,0.64198,0.330984,0.920521
222,2.541667,0.819948,-0.005631,1.111661,0.674353,0.059073,1.447462,0.735143,-0.021138,0.852178,0.348917,0.19875,0.091791,0.511865,0.17514,0.504048,0.640248,0.164176,0.91799,0.616012,0.523011,1.095121,0.655075,0.419634,1.449433,0.407723,0.524908,0.953361,1.006132,0.282504,0.118437,0.773513,0.321716,0.499395,0.631578,0.330236,0.919974
223,2.55,0.809447,-0.006037,1.110839,0.664029,0.05764,1.446913,0.72413,-0.021051,0.85151,0.345675,0.199442,0.088121,0.499804,0.175767,0.504259,0.628583,0.163659,0.918046,0.60794,0.521217,1.094596,0.6452,0.418243,1.44922,0.400528,0.523818,0.951126,1.003077,0.283196,0.122489,0.761689,0.321943,0.498418,0.620995,0.329404,0.919433
224,2.558333,0.798742,-0.006567,1.11005,0.653622,0.05614,1.446435,0.712854,-0.021002,0.850891,0.342526,0.200133,0.084737,0.487843,0.17622,0.504533,0.616682,0.163095,0.91827,0.600035,0.519369,1.094115,0.635381,0.41682,1.449058,0.393615,0.522772,0.948709,0.999579,0.283955,0.126761,0.749392,0.322258,0.497354,0.61024,0.328474,0.918901
225,2.566667,0.787823,-0.007232,1.109293,0.643133,0.054575,1.44603,0.701317,-0.020993,0.850314,0.339225,0.200788,0.081767,0.476065,0.176459,0.504863,0.604565,0.162507,0.918679,0.59229,0.517466,1.093681,0.625619,0.415378,1.448952,0.386981,0.521779,0.946127,0.995557,0.284792,0.131252,0.736594,0.322697,0.496201,0.59933,0.32743,0.918387
226,2.575,0.776682,-0.008045,1.108572,0.632567,0.052951,1.445703,0.68952,-0.021032,0.849778,0.335656,0.201364,0.079255,0.464522,0.176463,0.505253,0.59227,0.161916,0.919281,0.584701,0.515501,1.093303,0.615904,0.41393,1.448915,0.380627,0.520845,0.943401,0.990932,0.285721,0.135957,0.723266,0.323296,0.494963,0.588297,0.326258,0.917904
227,2.583333,0.765309,-0.009015,1.107895,0.621932,0.051277,1.445467,0.67746,-0.021127,0.84929,0.331876,0.201846,0.077174,0.45323,0.176236,0.505707,0.57986,0.161325,0.920066,0.577268,0.513466,1.09299,0.606223,0.412487,1.448961,0.37456,0.519972,0.940555,0.98563,0.286756,0.140867,0.709383,0.32409,0.493644,0.577173,0.32495,0.917465
228,2.591667,0.753701,-0.010142,1.107271,0.611239,0.049571,1.445332,0.665134,-0.021287,0.84886,0.328089,0.202263,0.075452,0.44218,0.175807,0.506236,0.567419,0.160727,0.92101,0.56999,0.511349,1.092757,0.59656,0.411056,1.449108,0.36879,0.519159,0.937613,0.979585,0.28791,0.145964,0.69492,0.325106,0.492253,0.565986,0.323502,0.91708
229,2.6,0.741856,-0.011422,1.106709,0.6005,0.047852,1.445312,0.652537,-0.021517,0.848503,0.324544,0.202676,0.07402,0.431347,0.175225,0.506851,0.555051,0.160097,0.922084,0.562869,0.509147,1.09262,0.586899,0.409639,1.449371,0.363333,0.518402,0.934601,0.972741,0.289194,0.151224,0.679862,0.326356,0.490803,0.554765,0.321923,0.916755
230,2.608333,0.729775,-0.012848,1.10622,0.58973,0.04614,1.445416,0.639662,-0.021822,0.848233,0.32144,0.203144,0.072828,0.420714,0.174559,0.507567,0.542868,0.159401,0.923258,0.555905,0.506854,1.092594,0.577222,0.408236,1.449764,0.358206,0.517689,0.931543,0.965051,0.290618,0.156611,0.664206,0.327834,0.489311,0.543542,0.320238,0.916496
231,2.616667,0.71746,-0.014409,1.105808,0.578946,0.044455,1.445654,0.626496,-0.022204,0.848064,0.31887,0.203694,0.071853,0.410285,0.173885,0.508394,0.530969,0.158598,0.924509,0.549099,0.504473,1.092692,0.567518,0.406845,1.450295,0.353424,0.51701,0.928463,0.956477,0.292182,0.162079,0.647966,0.329515,0.487807,0.532349,0.318488,0.916311
232,2.625,0.704917,-0.016092,1.105477,0.568164,0.042812,1.44603,0.613028,-0.022666,0.848008,0.316822,0.204316,0.071088,0.400089,0.173275,0.509331,0.519418,0.15766,0.925825,0.542452,0.502006,1.092923,0.557775,0.405468,1.450968,0.349001,0.516353,0.925387,0.946995,0.293877,0.167582,0.631171,0.331352,0.486322,0.521217,0.316724,0.916206
233,2.633333,0.692152,-0.017881,1.105228,0.557401,0.041224,1.446543,0.599245,-0.023209,0.848075,0.315225,0.204969,0.070516,0.390178,0.172772,0.510363,0.508229,0.156586,0.927198,0.535961,0.499456,1.093292,0.54799,0.404104,1.45178,0.344943,0.515708,0.922335,0.936603,0.295675,0.173076,0.613869,0.333287,0.484895,0.51017,0.314999,0.916191
234,2.641667,0.679175,-0.019761,1.105058,0.546672,0.0397,1.44719,0.585138,-0.023832,0.848274,0.314,0.205606,0.070113,0.380623,0.172382,0.511452,0.497368,0.155405,0.928624,0.529623,0.49683,1.093801,0.538159,0.402759,1.452727,0.34125,0.515066,0.919329,0.925327,0.297528,0.178533,0.596128,0.335254,0.48357,0.499224,0.313357,0.916276
235,2.65,0.665997,-0.021716,1.104965,0.535988,0.038246,1.447965,0.570705,-0.024533,0.848608,0.31308,0.206184,0.069841,0.371509,0.172081,0.512545,0.486765,0.154169,0.930091,0.523433,0.49414,1.094446,0.528286,0.401439,1.453797,0.337919,0.514418,0.916388,0.913211,0.299373,0.183935,0.578027,0.337184,0.48239,0.488395,0.311833,0.916472
236,2.658333,0.652629,-0.02373,1.104947,0.52536,0.036865,1.448862,0.555952,-0.025302,0.849083,0.312405,0.206667,0.069659,0.36292,0.171829,0.513583,0.476342,0.152934,0.931588,0.517383,0.491401,1.09522,0.518376,0.400152,1.454974,0.334937,0.513757,0.913531,0.900311,0.301127,0.189277,0.559648,0.339015,0.481396,0.477701,0.310449,0.916796
237,2.666667,0.639086,-0.025791,1.105005,0.51479,0.035559,1.449872,0.54089,-0.026128,0.849701,0.31192,0.207027,0.06953,0.354932,0.171586,0.514515,0.466026,0.151743,0.933101,0.511462,0.488629,1.096114,0.508437,0.398906,1.45624,0.332284,0.513077,0.910772,0.886677,0.302706,0.194557,0.541067,0.340683,0.480626,0.467159,0.309219,0.917263
238,2.675,0.62538,-0.027886,1.105136,0.504281,0.034326,1.450985,0.525538,-0.026999,0.850461,0.311583,0.207249,0.069422,0.347592,0.171321,0.515307,0.455764,0.150622,0.934617,0.505657,0.485843,1.097116,0.498482,0.397709,1.457576,0.329934,0.512372,0.908125,0.872346,0.304033,0.199759,0.522356,0.342137,0.480113,0.45678,0.308152,0.917891
239,2.683333,0.611528,-0.030006,1.105342,0.493828,0.033163,1.452189,0.50992,-0.027904,0.851363,0.311357,0.207334,0.069313,0.340916,0.17101,0.515943,0.445537,0.149587,0.936117,0.499955,0.483069,1.098217,0.488525,0.396566,1.458961,0.327859,0.511642,0.905604,0.857336,0.30505,0.204847,0.503585,0.34334,0.479891,0.446568,0.307252,0.918698
240,2.691667,0.597545,-0.032139,1.10562,0.483429,0.032066,1.453473,0.494058,-0.028831,0.852407,0.311218,0.207298,0.06919,0.334884,0.170637,0.516423,0.435361,0.148653,0.937577,0.494346,0.48034,1.099406,0.478586,0.395482,1.460378,0.326026,0.510884,0.903222,0.841656,0.305729,0.209755,0.484815,0.344277,0.479982,0.436528,0.306512,0.919694
